inventory_id,product_id,store_id,stock_received,stock_sold,current_stock,reorder_level,inventory_date
INV02966,PROD0148,STR013,95,86,93,65.0,2024-09-14
INV02967,PROD0209,STR003,490,256,74,11.0,2024-09-16
INV02968,PROD0093,STR005,24,81,232,26.0,2024-02-27
INV02969,PROD0124,STR001,319,103,190,13.0,2024-09-11
INV02970,PROD0190,STR005,46,89,392,31.0,2025-07-15
INV02971,PROD0073,STR014,301,243,62,60.0,2025-04-10
INV02972,PROD0220,STR010,163,194,188,74.0,2025-10-30
INV02973,PROD0203,STR001,319,115,396,72.0,2024-04-15
INV02974,PROD0198,STR013,275,135,172,47.0,2025-06-13
INV02975,PROD0112,STR008,52,181,47,19.0,2024-02-01
INV02976,PROD0227,STR001,196,234,192,15.0,2024-06-09
INV02977,PROD0093,STR012,458,189,261,32.0,2025-02-06
INV02978,PROD0220,STR014,337,225,321,49.0,2024-08-05
INV02979,PROD0185,STR015,196,66,23,48.0,2024-04-05
INV02980,PROD0075,STR012,347,216,389,32.0,2024-02-15
INV02981,PROD0161,STR009,318,117,267,76.0,2025-02-26
INV02982,PROD0167,STR013,65,106,141,45.0,2025-04-15
INV02983,PROD0124,STR009,329,185,169,79.0,2024-09-02
INV02984,PROD0250,STR001,302,46,196,63.0,2025-05-28
INV02985,PROD0093,STR009,80,215,40,45.0,2024-06-15
INV02986,PROD0033,STR011,74,185,70,43.0,2025-05-07
INV02987,PROD0205,STR015,270,176,243,43.0,2025-02-14
INV02988,PROD0137,STR012,411,274,246,40.0,2025-09-11
INV02989,PROD0027,STR001,205,18,59,41.0,2025-09-21
INV02990,PROD0246,STR008,344,191,13,34.0,2024-04-04
INV02991,PROD0176,STR005,233,90,374,40.0,2025-05-22
INV02992,PROD0133,STR004,108,150,173,29.0,2025-08-04
INV02993,PROD0167,STR008,193,229,44,11.0,2025-03-22
INV02994,PROD0088,STR007,132,274,261,53.0,2025-05-31
INV02995,PROD0035,STR013,186,65,345,47.0,2025-11-02
INV02996,PROD0212,STR012,97,187,65,78.0,2024-08-29
INV02997,PROD0128,STR006,23,259,133,45.0,2024-12-09
INV02998,PROD0036,STR012,303,142,50,15.0,2025-01-13
INV02999,PROD0047,STR006,362,225,37,72.0,2024-05-24
INV03000,PROD0181,STR004,252,286,214,30.0,2025-01-02
INV03001,PROD0106,STR014,60,55,213,52.0,2024-04-17
INV03002,PROD0123,STR009,288,110,204,10.0,2025-10-26
INV03003,PROD0002,STR007,307,26,130,23.0,2024-02-13
INV03004,PROD0084,STR014,369,133,295,69.0,2024-12-31
INV03005,PROD0069,STR011,315,263,24,53.0,2024-10-15
INV03006,PROD0137,STR005,172,152,23,18.0,2025-05-26
INV03007,PROD0063,STR013,361,299,234,26.0,2024-05-25
INV03008,PROD0073,STR008,312,57,307,37.0,2025-05-13
INV03009,PROD0115,STR007,21,41,36,67.0,2025-01-23
INV03010,PROD0170,STR012,444,257,163,65.0,2024-02-01
INV03011,PROD0004,STR007,275,170,33,61.0,2024-12-25
INV03012,PROD0121,STR012,298,278,113,66.0,2025-02-16
INV03013,PROD0086,STR009,464,257,86,43.0,2024-05-13
INV03014,PROD0148,STR013,461,154,223,60.0,2025-11-24
INV03015,PROD0133,STR013,435,282,26,54.0,2025-01-13
INV03016,PROD0141,STR002,492,152,343,79.0,2025-01-30
INV03017,PROD0037,STR007,434,26,170,65.0,2024-11-22
INV03018,PROD0170,STR005,103,102,204,75.0,2024-10-14
INV03019,PROD0217,STR003,59,144,182,77.0,2025-03-25
INV03020,PROD0102,STR003,295,274,4,30.0,2024-05-12
INV03021,PROD0186,STR001,169,237,22,37.0,2024-06-21
INV03022,PROD0083,STR006,50,55,387,65.0,2025-01-19
INV03023,PROD0055,STR012,37,65,16,77.0,2025-06-04
INV03024,PROD0186,STR002,181,84,140,18.0,2024-12-02
INV03025,PROD0196,STR013,483,133,331,65.0,2024-12-28
INV03026,PROD0069,STR012,123,245,142,15.0,2025-06-30
INV03027,PROD0132,STR011,272,164,7,48.0,2025-07-13
INV03028,PROD0142,STR014,328,73,69,30.0,2024-02-05
INV03029,PROD0210,STR006,51,53,178,35.0,2024-01-24
INV03030,PROD0065,STR011,53,67,385,64.0,2024-03-09
INV03031,PROD0099,STR004,454,226,337,10.0,2024-05-26
INV03032,PROD0101,STR013,431,171,105,18.0,2024-02-21
INV03033,PROD0163,STR013,62,178,99,31.0,2024-05-29
INV03034,PROD0081,STR011,140,111,372,22.0,2024-03-27
INV03035,PROD0008,STR001,486,93,210,61.0,2024-07-11
INV03036,PROD0234,STR002,75,21,157,26.0,2025-07-27
INV03037,PROD0172,STR005,321,93,262,35.0,2024-08-06
INV03038,PROD0050,STR005,425,92,62,19.0,2025-05-13
INV03039,PROD0108,STR014,272,58,177,39.0,2024-06-07
INV03040,PROD0151,STR004,276,26,362,20.0,2025-04-27
INV03041,PROD0104,STR003,290,133,66,67.0,2024-11-18
INV03042,PROD0135,STR005,417,46,281,77.0,2025-11-03
INV03043,PROD0126,STR009,241,192,349,76.0,2025-03-26
INV03044,PROD0113,STR001,454,103,168,32.0,2025-01-17
INV03045,PROD0155,STR001,379,223,141,76.0,2024-01-18
INV03046,PROD0176,STR011,72,201,126,29.0,2024-04-29
INV03047,PROD0224,STR010,313,276,73,35.0,2025-09-26
INV03048,PROD0054,STR010,127,283,228,25.0,2025-09-19
INV03049,PROD0226,STR013,336,37,87,52.0,2024-02-11
INV03050,PROD0206,STR003,379,118,273,77.0,2024-06-03
INV03051,PROD0086,STR013,435,169,162,62.0,2024-10-20
INV03052,PROD0188,STR012,297,45,32,70.0,2025-11-06
INV03053,PROD0037,STR014,276,297,344,46.0,2025-07-24
INV03054,PROD0092,STR008,233,90,206,35.0,2024-05-16
INV03055,PROD0229,STR008,332,148,217,54.0,2024-11-02
INV03056,PROD0142,STR008,495,47,250,41.0,2025-10-04
INV03057,PROD0158,STR008,69,178,382,56.0,2025-10-16
INV03058,PROD0140,STR006,365,201,358,53.0,2025-09-07
INV03059,PROD0079,STR011,462,276,231,48.0,2024-02-01
INV03060,PROD0005,STR010,376,76,317,48.0,2024-05-25
INV03061,PROD0040,STR005,374,156,69,74.0,2024-11-08
INV03062,PROD0152,STR012,173,32,251,10.0,2025-04-27
INV03063,PROD0213,STR002,303,174,253,54.0,2024-10-21
INV03064,PROD0136,STR003,233,185,272,11.0,2025-06-27
INV03065,PROD0008,STR007,52,62,159,43.0,2024-02-28
INV03066,PROD0075,STR005,342,63,116,11.0,2024-03-14
INV03067,PROD0040,STR004,230,82,147,37.0,2024-08-11
INV03068,PROD0225,STR009,479,75,102,56.0,2024-08-13
INV03069,PROD0156,STR007,31,122,13,29.0,2024-04-26
INV03070,PROD0165,STR001,439,0,24,73.0,2025-02-10
INV03071,PROD0177,STR010,109,185,139,70.0,2024-06-29
INV03072,PROD0122,STR014,248,155,217,64.0,2024-01-24
INV03073,PROD0149,STR009,162,202,399,60.0,2025-08-22
INV03074,PROD0240,STR004,331,152,109,23.0,2025-01-04
INV03075,PROD0204,STR009,353,252,57,35.0,2025-02-20
INV03076,PROD0182,STR011,257,41,389,42.0,2024-08-21
INV03077,PROD0035,STR006,67,183,312,27.0,2025-06-03
INV03078,PROD0077,STR015,211,229,301,23.0,2024-07-27
INV03079,PROD0136,STR007,453,175,390,12.0,2024-02-20
INV03080,PROD0199,STR001,407,67,31,16.0,2024-04-14
INV03081,PROD0178,STR008,125,29,149,12.0,2025-06-25
INV03082,PROD0112,STR010,406,260,17,60.0,2024-02-01
INV03083,PROD0245,STR002,220,154,6,79.0,2024-01-14
INV03084,PROD0088,STR009,229,230,102,32.0,2025-03-16
INV03085,PROD0044,STR004,237,67,308,45.0,2025-06-07
INV03086,PROD0072,STR012,252,20,203,32.0,2025-06-04
INV03087,PROD0227,STR008,418,229,312,21.0,2024-04-15
INV03088,PROD0003,STR012,285,64,394,77.0,2025-07-30
INV03089,PROD0141,STR003,184,151,90,33.0,2024-11-12
INV03090,PROD0055,STR012,323,126,157,21.0,2025-05-24
INV03091,PROD0177,STR003,107,29,326,74.0,2025-10-06
INV03092,PROD0164,STR009,333,228,130,79.0,2024-09-02
INV03093,PROD0204,STR011,240,4,379,77.0,2024-06-16
INV03094,PROD0204,STR007,100,254,334,70.0,2024-12-05
INV03095,PROD0044,STR011,22,292,77,17.0,2024-07-23
INV03096,PROD0158,STR009,375,133,338,14.0,2025-04-01
INV03097,PROD0130,STR014,219,95,129,49.0,2025-11-23
INV03098,PROD0053,STR007,258,174,114,71.0,2024-01-26
INV03099,PROD0239,STR006,479,263,334,77.0,2025-11-09
INV03100,PROD0220,STR005,42,208,197,53.0,2025-07-28
INV03101,PROD0093,STR014,209,90,216,41.0,2025-07-01
INV03102,PROD0023,STR006,458,271,261,38.0,2024-12-29
INV03103,PROD0225,STR014,267,177,253,40.0,2024-06-02
INV03104,PROD0129,STR005,413,166,41,38.0,2025-10-16
INV03105,PROD0084,STR006,54,127,315,75.0,2024-06-10
INV03106,PROD0086,STR004,275,90,212,26.0,2024-11-19
INV03107,PROD0112,STR009,148,8,288,53.0,2025-01-30
INV03108,PROD0003,STR008,182,235,121,71.0,2024-06-15
INV03109,PROD0101,STR008,184,145,50,34.0,2025-03-20
INV03110,PROD0120,STR014,252,261,378,48.0,2025-10-26
INV03111,PROD0138,STR010,143,294,247,48.0,2024-11-27
INV03112,PROD0245,STR015,86,9,185,59.0,2024-08-05
INV03113,PROD0075,STR007,424,286,298,53.0,2025-11-13
INV03114,PROD0230,STR007,116,187,169,17.0,2025-08-23
INV03115,PROD0160,STR002,134,185,229,64.0,2024-02-19
INV03116,PROD0023,STR007,240,229,90,71.0,2024-08-15
INV03117,PROD0220,STR004,149,139,398,70.0,2025-08-16
INV03118,PROD0022,STR008,156,71,207,14.0,2025-04-27
INV03119,PROD0180,STR008,128,142,68,20.0,2024-08-14
INV03120,PROD0156,STR003,383,236,348,11.0,2024-04-06
INV03121,PROD0137,STR011,24,198,205,56.0,2024-09-26
INV03122,PROD0204,STR007,208,239,137,17.0,2024-02-22
INV03123,PROD0149,STR010,423,54,178,13.0,2025-06-01
INV03124,PROD0070,STR009,452,218,333,79.0,2025-04-07
INV03125,PROD0217,STR011,392,265,139,50.0,2024-10-02
INV03126,PROD0091,STR006,454,123,230,26.0,2025-07-03
INV03127,PROD0182,STR005,463,174,307,27.0,2024-07-15
INV03128,PROD0094,STR013,148,212,0,63.0,2024-11-29
INV03129,PROD0092,STR007,452,31,233,46.0,2025-07-10
INV03130,PROD0249,STR006,459,177,382,38.0,2024-11-05
INV03131,PROD0069,STR005,26,122,362,49.0,2025-10-19
INV03132,PROD0115,STR013,318,182,319,45.0,2024-06-25
INV03133,PROD0209,STR002,364,26,211,65.0,2025-07-27
INV03134,PROD0124,STR014,52,245,118,73.0,2025-11-17
INV03135,PROD0059,STR015,173,267,50,50.0,2024-03-11
INV03136,PROD0149,STR004,246,274,300,28.0,2024-12-17
INV03137,PROD0007,STR002,406,259,220,32.0,2024-05-28
INV03138,PROD0135,STR007,20,161,312,22.0,2024-05-03
INV03139,PROD0162,STR004,367,245,200,66.0,2025-08-30
INV03140,PROD0024,STR015,449,167,39,45.0,2025-11-07
INV03141,PROD0207,STR005,364,268,300,61.0,2025-01-10
INV03142,PROD0158,STR006,125,24,200,23.0,2025-09-10
INV03143,PROD0123,STR010,343,86,87,19.0,2024-07-06
INV03144,PROD0201,STR003,24,208,106,27.0,2025-05-09
INV03145,PROD0240,STR002,195,268,84,14.0,2024-03-06
INV03146,PROD0166,STR012,383,105,299,68.0,2024-03-31
INV03147,PROD0020,STR004,344,106,267,13.0,2025-02-03
INV03148,PROD0145,STR001,192,46,375,39.0,2025-10-18
INV03149,PROD0222,STR002,262,231,167,16.0,2025-08-10
INV03150,PROD0151,STR014,366,263,327,24.0,2025-11-12
INV03151,PROD0173,STR008,282,64,80,76.0,2025-05-15
INV03152,PROD0214,STR003,216,224,171,26.0,2025-10-19
INV03153,PROD0158,STR007,149,258,273,54.0,2025-04-04
INV03154,PROD0226,STR005,235,143,324,52.0,2025-04-26
INV03155,PROD0092,STR013,256,204,77,77.0,2024-08-11
INV03156,PROD0071,STR015,32,131,372,31.0,2024-01-27
INV03157,PROD0162,STR008,330,81,197,74.0,2024-05-27
INV03158,PROD0192,STR008,98,287,374,33.0,2025-06-23
INV03159,PROD0111,STR011,338,277,114,46.0,2024-03-06
INV03160,PROD0215,STR009,240,282,6,43.0,2024-05-09
INV03161,PROD0158,STR009,262,192,213,30.0,2024-03-28
INV03162,PROD0024,STR006,287,299,120,23.0,2025-01-01
INV03163,PROD0140,STR014,156,281,205,66.0,2025-03-17
INV03164,PROD0082,STR008,457,255,251,28.0,2024-12-23
INV03165,PROD0131,STR014,40,56,244,16.0,2025-10-22
INV03166,PROD0026,STR001,246,160,92,10.0,2025-07-31
INV03167,PROD0102,STR004,143,271,126,24.0,2024-04-05
INV03168,PROD0006,STR007,221,193,330,24.0,2024-07-23
INV03169,PROD0114,STR015,384,237,176,40.0,2024-01-18
INV03170,PROD0157,STR010,328,110,192,63.0,2024-09-15
INV03171,PROD0079,STR003,417,115,245,67.0,2024-10-12
INV03172,PROD0073,STR005,371,137,123,44.0,2025-10-29
INV03173,PROD0001,STR001,268,56,389,38.0,2025-01-19
INV03174,PROD0144,STR005,478,124,176,54.0,2025-04-05
INV03175,PROD0023,STR002,201,264,58,11.0,2024-02-16
INV03176,PROD0136,STR013,434,133,245,16.0,2025-01-17
INV03177,PROD0188,STR004,428,159,13,61.0,2025-09-25
INV03178,PROD0093,STR011,138,196,145,79.0,2025-07-15
INV03179,PROD0216,STR009,154,275,129,75.0,2025-09-09
INV03180,PROD0036,STR002,468,116,183,75.0,2024-10-13
INV03181,PROD0237,STR008,423,285,111,64.0,2025-01-10
INV03182,PROD0108,STR001,396,157,67,75.0,2025-08-11
INV03183,PROD0157,STR010,113,170,384,48.0,2024-08-01
INV03184,PROD0179,STR008,74,111,31,11.0,2024-05-15
INV03185,PROD0250,STR009,350,5,106,15.0,2025-06-03
INV03186,PROD0210,STR008,255,251,178,17.0,2024-04-17
INV03187,PROD0145,STR003,65,5,165,68.0,2024-07-23
INV03188,PROD0088,STR008,194,16,338,42.0,2024-08-26
INV03189,PROD0133,STR006,111,39,124,23.0,2024-09-29
INV03190,PROD0178,STR013,467,130,122,61.0,2025-02-10
INV03191,PROD0022,STR012,27,178,268,78.0,2025-11-19
INV03192,PROD0059,STR003,87,279,272,31.0,2024-10-10
INV03193,PROD0109,STR015,307,235,349,75.0,2024-10-12
INV03194,PROD0176,STR006,37,287,176,11.0,2024-05-13
INV03195,PROD0011,STR015,422,255,30,53.0,2024-12-02
INV03196,PROD0014,STR013,410,195,2,49.0,2024-06-19
INV03197,PROD0137,STR010,148,111,62,41.0,2024-09-19
INV03198,PROD0193,STR012,456,220,138,78.0,2025-04-11
INV03199,PROD0202,STR010,316,28,340,56.0,2025-04-29
INV03200,PROD0172,STR004,187,144,389,12.0,2025-04-30
INV03201,PROD0123,STR002,145,161,186,64.0,2024-02-22
INV03202,PROD0172,STR004,246,76,192,12.0,2024-08-16
INV03203,PROD0117,STR006,336,66,100,36.0,2025-11-17
INV03204,PROD0141,STR002,22,138,173,60.0,2024-01-08
INV03205,PROD0166,STR006,235,69,318,76.0,2024-06-21
INV03206,PROD0084,STR006,81,18,274,15.0,2025-07-31
INV03207,PROD0166,STR007,206,111,211,60.0,2024-12-10
INV03208,PROD0209,STR011,461,223,245,72.0,2024-01-13
INV03209,PROD0201,STR008,224,27,95,11.0,2025-11-16
INV03210,PROD0099,STR002,20,151,32,16.0,2025-11-28
INV03211,PROD0167,STR013,299,100,115,49.0,2025-07-09
INV03212,PROD0022,STR003,344,238,83,66.0,2024-01-09
INV03213,PROD0214,STR001,398,66,3,22.0,2024-02-19
INV03214,PROD0150,STR011,315,139,292,56.0,2024-06-16
INV03215,PROD0191,STR011,449,210,159,59.0,2025-01-21
INV03216,PROD0161,STR004,291,131,360,13.0,2025-08-03
INV03217,PROD0172,STR002,217,0,279,45.0,2024-06-11
INV03218,PROD0226,STR003,348,114,158,74.0,2025-03-19
INV03219,PROD0221,STR012,96,122,79,65.0,2025-04-30
INV03220,PROD0202,STR004,234,58,268,37.0,2024-09-06
INV03221,PROD0074,STR015,266,243,315,52.0,2024-03-22
INV03222,PROD0190,STR011,498,85,286,19.0,2024-11-08
INV03223,PROD0162,STR002,318,52,297,12.0,2025-07-03
INV03224,PROD0206,STR002,81,143,210,31.0,2024-05-07
INV03225,PROD0195,STR013,84,261,167,26.0,2025-03-27
INV03226,PROD0145,STR012,180,34,21,34.0,2025-02-23
INV03227,PROD0103,STR015,350,207,66,64.0,2024-03-23
INV03228,PROD0227,STR013,411,60,37,53.0,2024-03-11
INV03229,PROD0193,STR001,292,91,208,42.0,2025-01-14
INV03230,PROD0071,STR003,84,248,308,39.0,2024-09-14
INV03231,PROD0042,STR005,377,60,319,49.0,2025-01-30
INV03232,PROD0154,STR008,262,236,71,65.0,2024-01-02
INV03233,PROD0078,STR008,60,116,172,18.0,2024-01-04
INV03234,PROD0030,STR006,127,35,256,49.0,2024-01-15
INV03235,PROD0175,STR002,54,289,323,77.0,2025-08-10
INV03236,PROD0205,STR013,191,27,263,37.0,2024-03-25
INV03237,PROD0235,STR015,27,133,118,21.0,2025-06-03
INV03238,PROD0023,STR001,329,104,163,69.0,2024-01-16
INV03239,PROD0147,STR008,108,195,128,34.0,2025-05-27
INV03240,PROD0018,STR012,232,198,265,47.0,2025-09-21
INV03241,PROD0073,STR003,351,11,295,16.0,2024-12-02
INV03242,PROD0162,STR006,380,174,225,26.0,2025-01-28
INV03243,PROD0069,STR004,464,244,118,21.0,2024-09-05
INV03244,PROD0225,STR004,83,121,188,35.0,2024-10-11
INV03245,PROD0132,STR007,310,53,202,49.0,2025-04-01
INV03246,PROD0206,STR009,144,26,242,65.0,2024-04-27
INV03247,PROD0090,STR015,434,39,289,70.0,2025-07-04
INV03248,PROD0249,STR011,252,269,100,55.0,2024-02-01
INV03249,PROD0053,STR004,457,209,77,57.0,2025-04-11
INV03250,PROD0042,STR001,498,137,255,18.0,2025-04-08
INV03251,PROD0172,STR013,335,87,239,73.0,2024-11-25
INV03252,PROD0056,STR007,52,23,66,70.0,2024-03-01
INV03253,PROD0004,STR005,30,188,186,25.0,2024-09-11
INV03254,PROD0233,STR006,259,90,361,20.0,2024-12-05
INV03255,PROD0024,STR005,210,221,324,60.0,2024-06-28
INV03256,PROD0051,STR003,131,68,341,48.0,2025-02-09
INV03257,PROD0041,STR006,383,133,176,77.0,2025-11-09
INV03258,PROD0187,STR007,386,46,381,68.0,2024-09-19
INV03259,PROD0115,STR005,44,35,79,68.0,2024-05-02
INV03260,PROD0105,STR008,236,261,209,51.0,2025-07-14
INV03261,PROD0210,STR011,292,96,331,60.0,2025-03-08
INV03262,PROD0221,STR001,245,118,171,72.0,2024-05-21
INV03263,PROD0131,STR005,161,200,242,63.0,2024-02-26
INV03264,PROD0053,STR001,383,298,208,39.0,2025-03-16
INV03265,PROD0052,STR008,481,211,200,77.0,2024-03-28
INV03266,PROD0069,STR001,264,31,377,58.0,2024-09-11
INV03267,PROD0084,STR009,142,233,93,30.0,2024-06-11
INV03268,PROD0159,STR003,122,21,179,63.0,2025-06-26
INV03269,PROD0078,STR005,103,156,396,34.0,2025-07-22
INV03270,PROD0146,STR015,307,55,24,62.0,2024-11-25
INV03271,PROD0016,STR013,230,123,137,60.0,2024-11-29
INV03272,PROD0002,STR014,238,192,287,66.0,2025-06-07
INV03273,PROD0075,STR014,331,276,101,77.0,2024-09-21
INV03274,PROD0033,STR003,160,67,328,34.0,2024-11-28
INV03275,PROD0102,STR011,31,90,312,28.0,2024-10-05
INV03276,PROD0051,STR004,174,147,81,73.0,2025-06-09
INV03277,PROD0099,STR014,190,134,390,14.0,2025-02-25
INV03278,PROD0159,STR006,242,162,162,51.0,2024-09-13
INV03279,PROD0239,STR012,35,61,226,79.0,2025-03-23
INV03280,PROD0049,STR004,492,161,63,64.0,2025-10-29
INV03281,PROD0207,STR010,82,49,147,54.0,2024-05-07
INV03282,PROD0006,STR010,363,124,61,11.0,2024-05-24
INV03283,PROD0006,STR001,356,94,137,38.0,2024-06-01
INV03284,PROD0229,STR002,409,146,385,60.0,2024-07-29
INV03285,PROD0079,STR005,128,276,257,73.0,2025-05-15
INV03286,PROD0230,STR005,499,159,223,33.0,2024-10-01
INV03287,PROD0025,STR003,482,154,146,26.0,2024-07-05
INV03288,PROD0110,STR005,217,172,9,28.0,2025-11-30
INV03289,PROD0055,STR001,344,170,72,18.0,2024-09-18
INV03290,PROD0053,STR003,470,12,220,54.0,2025-06-30
INV03291,PROD0234,STR008,116,267,296,66.0,2024-02-24
INV03292,PROD0128,STR015,131,127,38,19.0,2024-10-03
INV03293,PROD0211,STR006,247,251,220,43.0,2024-08-01
INV03294,PROD0151,STR010,78,134,93,16.0,2025-05-07
INV03295,PROD0057,STR014,374,37,325,45.0,2025-03-05
INV03296,PROD0202,STR010,37,170,242,52.0,2024-05-25
INV03297,PROD0030,STR014,218,141,150,66.0,2024-08-31
INV03298,PROD0236,STR005,25,78,203,57.0,2025-03-25
INV03299,PROD0035,STR002,362,104,24,45.0,2024-01-17
INV03300,PROD0096,STR002,346,108,292,51.0,2025-07-17
INV03301,PROD0041,STR015,104,99,355,56.0,2024-02-20
INV03302,PROD0014,STR014,406,95,290,11.0,2025-10-27
INV03303,PROD0051,STR005,103,221,375,58.0,2024-11-03
INV03304,PROD0200,STR010,193,25,159,19.0,2025-10-16
INV03305,PROD0154,STR013,400,236,290,11.0,2025-06-10
INV03306,PROD0194,STR015,458,189,94,60.0,2025-07-02
INV03307,PROD0235,STR004,87,100,82,28.0,2024-08-14
INV03308,PROD0096,STR014,45,92,211,41.0,2025-09-22
INV03309,PROD0023,STR010,347,182,67,30.0,2025-09-16
INV03310,PROD0230,STR009,474,141,380,49.0,2024-07-31
INV03311,PROD0041,STR010,283,32,159,48.0,2024-05-26
INV03312,PROD0118,STR005,200,151,51,16.0,2025-07-06
INV03313,PROD0020,STR004,267,157,292,13.0,2024-08-22
INV03314,PROD0039,STR007,452,287,198,37.0,2024-12-22
INV03315,PROD0210,STR001,310,192,358,52.0,2025-11-26
INV03316,PROD0113,STR012,161,188,375,72.0,2025-04-16
INV03317,PROD0029,STR015,179,86,99,39.0,2024-03-18
INV03318,PROD0002,STR011,80,164,289,78.0,2025-03-10
INV03319,PROD0211,STR015,121,211,7,38.0,2025-10-29
INV03320,PROD0089,STR001,364,209,186,39.0,2024-07-30
INV03321,PROD0091,STR014,189,67,297,65.0,2024-08-06
INV03322,PROD0067,STR007,144,9,79,79.0,2024-10-30
INV03323,PROD0021,STR002,430,223,199,55.0,2024-05-23
INV03324,PROD0230,STR014,347,97,205,28.0,2025-03-22
INV03325,PROD0171,STR001,145,228,297,38.0,2024-01-06
INV03326,PROD0030,STR008,485,299,160,74.0,2024-04-15
INV03327,PROD0119,STR010,267,163,321,63.0,2025-04-10
INV03328,PROD0050,STR004,62,217,200,61.0,2025-11-29
INV03329,PROD0139,STR006,201,8,124,27.0,2025-04-17
INV03330,PROD0169,STR004,333,134,152,13.0,2024-09-30
INV03331,PROD0013,STR008,106,162,157,56.0,2024-08-28
INV03332,PROD0021,STR014,118,286,303,73.0,2024-11-02
INV03333,PROD0172,STR010,236,245,109,38.0,2024-01-22
INV03334,PROD0047,STR004,132,21,95,51.0,2024-02-26
INV03335,PROD0212,STR014,225,79,294,30.0,2025-08-12
INV03336,PROD0194,STR013,324,279,363,30.0,2024-10-03
INV03337,PROD0173,STR007,430,282,348,25.0,2024-06-28
INV03338,PROD0014,STR010,121,43,42,18.0,2025-04-27
INV03339,PROD0173,STR012,178,185,18,50.0,2025-03-02
INV03340,PROD0010,STR015,151,215,248,57.0,2024-03-27
INV03341,PROD0225,STR005,360,240,85,58.0,2024-08-20
INV03342,PROD0219,STR007,139,199,119,24.0,2024-03-27
INV03343,PROD0112,STR004,388,15,304,54.0,2025-03-16
INV03344,PROD0175,STR010,120,39,64,20.0,2025-02-18
INV03345,PROD0177,STR005,349,199,363,14.0,2025-10-22
INV03346,PROD0109,STR004,20,277,62,60.0,2025-01-15
INV03347,PROD0037,STR014,473,11,157,74.0,2024-04-19
INV03348,PROD0239,STR013,399,245,345,38.0,2025-11-11
INV03349,PROD0056,STR003,385,178,240,72.0,2024-08-10
INV03350,PROD0131,STR014,290,144,193,22.0,2025-05-23
INV03351,PROD0106,STR015,50,194,185,35.0,2025-03-25
INV03352,PROD0174,STR013,241,86,147,25.0,2024-06-10
INV03353,PROD0081,STR001,230,159,290,60.0,2024-06-24
INV03354,PROD0167,STR004,185,166,176,61.0,2025-10-03
INV03355,PROD0108,STR005,177,157,134,51.0,2025-11-15
INV03356,PROD0144,STR008,213,20,255,28.0,2024-02-21
INV03357,PROD0237,STR012,406,126,90,73.0,2024-04-19
INV03358,PROD0175,STR011,491,129,51,31.0,2025-08-03
INV03359,PROD0125,STR006,38,73,221,23.0,2025-11-08
INV03360,PROD0192,STR008,435,205,206,69.0,2024-08-31
INV03361,PROD0246,STR008,492,217,358,53.0,2024-10-28
INV03362,PROD0063,STR001,400,120,271,37.0,2024-06-21
INV03363,PROD0139,STR015,281,238,277,62.0,2025-06-19
INV03364,PROD0038,STR001,255,129,243,50.0,2025-04-12
INV03365,PROD0187,STR001,84,100,346,67.0,2025-03-06
INV03366,PROD0190,STR014,385,142,19,17.0,2024-07-14
INV03367,PROD0027,STR010,458,133,117,77.0,2024-07-11
INV03368,PROD0089,STR015,285,97,266,79.0,2024-10-24
INV03369,PROD0034,STR009,424,267,131,25.0,2025-11-28
INV03370,PROD0086,STR011,85,142,227,20.0,2025-11-04
INV03371,PROD0106,STR013,253,199,125,74.0,2024-05-15
INV03372,PROD0048,STR001,459,233,84,21.0,2024-08-31
INV03373,PROD0219,STR013,369,7,54,15.0,2024-03-15
INV03374,PROD0182,STR009,372,1,249,20.0,2025-05-01
INV03375,PROD0174,STR009,352,119,155,31.0,2024-05-05
INV03376,PROD0186,STR007,491,80,181,44.0,2024-07-23
INV03377,PROD0092,STR007,42,290,170,12.0,2025-09-26
INV03378,PROD0039,STR011,333,258,287,52.0,2025-08-06
INV03379,PROD0140,STR001,482,184,316,43.0,2025-07-07
INV03380,PROD0097,STR004,422,6,121,21.0,2025-06-05
INV03381,PROD0195,STR008,220,246,100,19.0,2025-03-19
INV03382,PROD0208,STR008,65,17,41,58.0,2024-12-11
INV03383,PROD0223,STR007,171,272,71,16.0,2025-01-10
INV03384,PROD0114,STR008,327,111,348,36.0,2024-04-25
INV03385,PROD0119,STR009,330,115,242,74.0,2024-12-03
INV03386,PROD0027,STR009,32,112,128,19.0,2024-05-12
INV03387,PROD0031,STR007,439,30,228,59.0,2024-06-15
INV03388,PROD0029,STR009,143,176,279,58.0,2024-03-10
INV03389,PROD0092,STR009,420,199,3,75.0,2024-06-22
INV03390,PROD0118,STR002,181,218,121,62.0,2025-04-15
INV03391,PROD0156,STR009,488,240,239,36.0,2025-04-27
